inform,s e a f o o d
inform,id like an expensive restaurant that serves mediteranean food
inform,greek food in the moderate
null,child
inform,im looking for a moderately priced restaurant and it should serve british
inform,are there any turkish restaurants at all
inform,im looking for a restaurant in the south part of town that serves
request,could have the phone number
request,what is prezzos address
inform,looking for an expensive restaurant that serves afghan food
inform,im looking for restaurant that serves portuguese food
null,or
hello,hi im looking for an expensive restaurant in south part of town
inform,if theres no persian food about about chinese
inform,whats a cheap restaurant on the east part of town
inform,any restaurant that serves moroccan food
inform,im looking for an indian restaurant
null,and ah
inform,im looking for a restaurant serving unintelligible
null,after
reqalts,okay what about a a modern european
inform,expensive restaurant asian food
bye,good thank you good bye
inform,a cheap mexican restaurant
inform,south
inform,im looking for a moderately priced restaurant and it should serve polynesian food
null,may i
thankyou,uh okay thank you good bye
inform,can i get a steak house restaurant in any area
bye,good bye
inform,is there an indian restaurant in the south of town
negate,tv_noise no
inform,crossover
inform,can i have a moderately priced restaurant in the west part of town
inform,uh the west part of town
inform,noise ease part of town east
reqalts,can you tell me a restaurant in the south part of town
inform,im looking for a restaurant in the east part of town serving swiss food
reqalts,how about korean now
inform,cheap restaurant serving chinese food
inform,chinese food in the north part of town
reqalts,how about modern european
request,where is the restaurant
inform,im looking for a restaurant in the south part of town that serves pan asian food
inform,expensive restaurant in the east part of town
reqalts,how about a turkish restaurant
inform,what about indian foods
repeat,could you repeat that
inform,im looking for an expensive restaurant that serves portuguese food
inform,im looking for thai food
reqalts,what about turkish food
request,what is the address and phone and postal code
inform,im looking for a moderately priced restaurant and it should serve
request,what type of food do they serve
inform,noise any price range
inform,i want to find a cheap restaurant that serve
request,can i have the area of the venue
